,id,name,rating,reviews,host_id,address,country,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout,tv,wifi,chromecast,refrigerator,kitchen,view,parking,workspace,pool,gym,no_pets,no_smoking,no_parties_or_events,house_rules_num,img_links_num,amenities_num
5238,31776501,I love my holiday home.,4.33,3,238223275,"Gongguan Township, Taiwan",Taiwan,1,2,4,0,1,0, 2 00 pm - 8 00 pm, 12 00 am,True,False,False,False,True,True,True,False,False,False,False,False,False,9,8,10
5239,44766332,Wild Trees Cabins @ Dauin (Dive & Beach),-1.0,1,113040746,"Zamboanguita, Central Visayas, Philippines",Philippines,1,1,2,0,1,0, After 3 00 pm,Flexible,False,True,False,False,True,False,True,False,False,False,False,False,False,6,6,10
5240,34308278,"Dragan Apartment, Rijeka Crnojevića (Lake house)",-1.0,2,241898371,"Rijeka Crnojevića, Montenegro",Montenegro,1,3,3,0,0,1, 12 00 pm - 5 00 pm, 9 00 am,False,False,False,False,True,False,True,False,False,False,False,False,True,10,6,8
5241,45627564,Nhà Container (Lucky Center),-1.0,0,368672276,"Minh Phú, Hà Nội, Vietnam",Vietnam,3,3,15,0,3,0, 2 00 pm - 11 00 pm, 12 00 pm,True,True,False,False,True,False,True,False,True,False,True,False,False,6,7,10
5242,18579006,"Cozy cabin unit near Putrajaya, Cyberjaya & KLIA",-1.0,0,52474525,"Serdang, Selangor, Malaysia",Malaysia,1,1,2,0,0,1, 3 00 pm - 8 00 pm,Flexible,True,False,False,False,False,False,True,False,False,False,True,True,False,6,6,4
5243,26705122,Red Cabin 0304,-1.0,0,63461788,"Tanjung Karang, Selangor, Malaysia",Malaysia,2,8,8,0,2,0, After 2 00 pm, 12 00 pm,True,False,False,False,False,False,True,False,False,False,True,True,False,4,6,6
5244,52689218,CozyPrivateContainer for 4-HeniSi Homestay MangDen,-1.0,0,145498503,"Thành phố Kon Tum, Kon Tum, Vietnam",Vietnam,1,2,4,0,0,0, 2 00 pm - 9 00 pm,Flexible,False,True,False,False,True,False,True,False,False,False,True,True,True,7,6,8
5245,9485882,Khoom Loei Vill Resort,-1.0,0,17223398,"Nong Hin, Loei, Thailand",Thailand,1,1,2,0,1,0, After 2 00 pm, 12 00 pm,True,True,False,False,False,False,True,False,False,False,True,True,False,7,7,8
5246,44227383,Bungalow Single Bed 7-Mountain&Garden view,-1.0,0,350679940,"Thành phố Phú Quốc, tỉnh Kiên Giang, Vietnam",Vietnam,1,1,2,0,1,0, After 1 00 am, 12 00 pm,True,True,False,False,True,False,True,False,False,False,True,False,True,7,6,10
5247,22006954,PRIVATE 7 BEDROOM COMPOUND FOR YOUR GROUP IN TOWN,-1.0,2,160699819,"Krong Siem Reap, Siem Reap Province, Cambodia",Cambodia,7,13,15,0,7,0, After 1 00 pm, 11 00 am,True,True,False,False,True,False,True,True,False,False,False,True,False,5,6,10
5248,563452422476754584,"13-person private camping martial world, Qu Bing, Wanfeng, rule of law, Ren 'ai Township",-1.0,0,50590918,"Ren’ai Township, Taiwan",Taiwan,7,7,13,0,2,0, 3 00 pm - 10 00 pm, 12 00 pm,False,False,False,False,False,True,True,True,False,False,False,False,False,3,8,10
5249,22415363,COMFORT HOTEL ROOM +BIG DISCOUNT FOR LONGERSTAY,-1.0,2,160699819,"Krong Siem Reap, Siem Reap Province, Cambodia",Cambodia,1,1,2,0,1,0, After 1 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,False,True,False,5,6,10
5250,28895478,Duly Container Double room with Mountain View C101,-1.0,0,180463324,"Thành phố Đà Lạt, Lâm Đồng, Vietnam",Vietnam,1,1,2,0,1,0, After 1 00 pm,Flexible,True,True,False,False,True,False,True,False,False,False,False,False,False,8,6,10
5251,35168176,Star Bed & breakfasts_Yellow House (2nd floor),4.71,14,263962254,"Pyoseon-myeon, Seogwipo, Jeju Province, South Korea",Korea South,1,1,1,0,1,0, After 3 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,True,True,False,7,7,10
5252,51378552,Woori Durigest House,-1.0,0,416083900,"Pyoseon-myeon, Seogwipo, Jeju Province, South Korea",Korea South,3,0,2,0,3,0, After 4 00 pm, 11 00 am,False,True,False,False,True,True,True,False,False,False,True,True,False,4,6,9
5253,37605146,Co Tam Coffee Farmstay No.2 Elephant Falls View,-1.0,0,86030461,"Gia Lâm, Lâm Đồng, Vietnam",Vietnam,1,1,2,0,1,0, 2 00 pm - 10 00 pm,Flexible,False,True,False,False,True,False,True,False,False,False,True,True,False,3,6,9
5254,33503017,'미니언즈 제주특별전' 보고 미니언즈가 있는 노란방 컨테이너 하우스에서 자자,5.0,3,76137024,"Gujwa-eup, Jeju-si, Jeju Province, South Korea",Korea South,1,1,2,0,1,0, 5 00 pm - 9 00 pm, 10 00 am,True,True,False,False,False,False,True,False,False,False,True,True,False,7,6,10
5255,42126032,Co Tam Coffee Farmstay No.3 Elephant Falls View,-1.0,0,86030461,"Gia Lâm, Lâm Đồng, Vietnam",Vietnam,1,1,2,0,1,0, After 2 00 pm,Flexible,False,True,False,False,True,False,True,False,False,False,True,True,False,6,6,9
5256,28968013,Triang Ecolodge Farm Retreat (Orchid),-1.0,1,28892462,"Bandar Bera, Pahang, Malaysia",Malaysia,1,1,2,0,0,0, After 3 00 pm, 12 00 pm,False,False,False,False,False,False,True,False,False,False,False,False,False,3,6,6
5257,28955897,Triang Ecolodge Farm Retreat (Tulip),-1.0,0,28892462,"Bandar Bera, Pahang, Malaysia",Malaysia,1,1,2,0,0,0, 3 00 pm - 10 00 pm, 12 00 pm,False,False,False,False,False,False,True,False,False,False,False,True,False,5,6,6
5258,41624173,"Suites room Samed , Ban rom talay",-1.0,0,267976249,"อำเภอเมือง, ระยอง, Thailand",Thailand,1,1,2,0,1,0, After 2 00 pm, 12 00 pm,True,True,False,True,False,False,False,False,False,False,True,True,False,5,7,8
5259,25904450,Guesthouse The Gofang,-1.0,0,182665684,"Andeok-myeon, Seogwipo-si, Jeju Province, South Korea",Korea South,1,4,1,0,1,0, 3 00 pm - 10 00 pm, 10 00 am,False,True,False,False,True,False,True,False,False,False,True,True,True,5,6,9
5260,15077294,Lamin Citrus Farm,-1.0,1,95386765,"Hwangsapyeong 3(sam)-gil, Jeju-si, Jeju Province, South Korea",Korea South,1,1,2,0,1,0, After 3 00 pm,Flexible,True,True,False,False,True,False,True,False,False,False,True,True,False,3,6,10
5261,17304119,Putree Farm House,-1.0,0,24952260,"Johol, Negeri Sembilan, Malaysia",Malaysia,2,3,6,0,3,0, Flexible, 2 00 pm,False,False,False,False,False,False,True,False,False,False,False,False,True,8,6,6
5262,27536957,The Vanyard Eco-Hotel,-1.0,0,207721225,"Puerto Princesa, Palawan, Philippines",Philippines,1,1,2,0,1,0, After 3 00 pm,Flexible,True,True,False,False,True,False,True,False,False,False,True,True,True,4,6,9
5263,9486653,"It's worth it, Will.",-1.0,0,17223398,"Nong Hin, Loei, Thailand",Thailand,1,1,2,0,1,0, After 2 00 pm, 11 00 am,True,True,False,False,False,False,True,False,False,False,True,True,True,8,6,8
5264,29039087,"GARDEN VIEW, BEACHFRONT 8 BEDS DORM ROOM",-1.0,0,68162112,"Son Tra District, Đà Nẵng, Vietnam",Vietnam,0,8,8,0,1,0, After 2 00 pm, 12 00 pm,False,True,False,False,True,False,True,False,False,False,False,True,False,9,6,10
5265,22987155,Blue house Cozy Studio Pension Jejuro Taohn - Sky Room,-1.0,1,101435873,"Seongsan-eup, Seogwipo, Jeju Province, South Korea",Korea South,1,1,2,0,0,1, 3 00 pm - 10 00 pm, 12 00 pm,False,False,False,True,True,False,True,False,False,False,True,True,True,5,6,10
5266,22912539,Pink house Cozy studio-type pension Jejuro Taohn - Pink House,4.75,4,101435873,"Seongsan-eup, Seogwipo, Jeju Province, South Korea",Korea South,1,1,2,0,0,1, 3 00 pm - 10 00 pm, 12 00 pm,False,False,False,True,True,False,True,False,False,False,True,True,True,9,6,10
5267,42770925,The Sweet Home,-1.0,0,55353465,"ตำบล สะแกโพรง, บุรีรัมย์, Thailand",Thailand,1,1,2,0,1,0, After 2 00 pm, 12 00 pm,False,True,False,False,True,False,True,False,False,False,True,False,True,7,7,10
5268,33501857,Red room container house with jungle concept (infants allowed),-1.0,0,76137024,"Gujwa-eup, Jeju-si, Jeju Province, South Korea",Korea South,1,1,2,0,1,0, 5 00 pm - 9 00 pm, 10 00 am,True,True,False,False,False,False,True,False,False,False,True,True,False,7,6,10
5269,15508543,Private guesthouse for 2 + our guesthouse near Pyoseon Beach!!,-1.0,0,99632371,"Pyoseon-myeon, Seogwipo-si, Jeju Province, South Korea",Korea South,1,1,2,0,1,0, After 4 00 pm, 11 00 am,False,True,False,False,True,True,True,False,False,False,True,True,False,4,6,10
5270,16582459,One double bed room for two people.,-1.0,0,109298461,"ตำบล หนองหิน, เลย, TH, เลย, Thailand",Thailand,1,1,2,0,1,0, After 12 00 pm, 12 00 pm,True,True,False,False,False,False,True,False,False,False,False,True,False,7,6,8
5271,40340498,Boyada Container Twin,-1.0,0,131910124,"Krong Siem Reap, Siem Reap Province, Cambodia",Cambodia,1,3,2,0,1,0, After 2 00 pm,Flexible,False,True,False,False,False,True,True,False,False,False,True,True,True,7,7,8
5272,40083936,Boyada Family Container,-1.0,0,131910124,"Krong Siem Reap, Siem Reap Province, Cambodia",Cambodia,1,3,4,0,3,0, After 2 00 pm,Flexible,False,True,False,False,False,True,True,False,False,False,True,True,True,7,7,8
5273,47305356,Homestay container T&T,-1.0,0,380792574,"Cái Răng, Cần Thơ, Vietnam",Vietnam,1,1,2,0,5,0, After 9 00 am,Flexible,True,True,False,False,True,False,True,True,False,False,True,False,False,5,2,10
5274,42886495,Container house on cliff - easy drive from Nairobi,4.7,117,21718969,"Kajiado, Rift Valley, Kenya",Kenya,1,2,4,0,2,0, 3 00 pm - 7 00 pm, 11 00 am,False,True,False,False,True,True,True,True,False,False,False,False,False,9,8,10
5275,4666998,"petit maison,Pyeongdae,Sehwa,Jeju",4.9,485,24146144,"Gujwa-eup, Jeju-si, Jeju Province, South Korea",Korea South,1,2,4,0,2,0, After 3 00 pm, 10 00 am,False,True,False,False,True,False,True,False,False,False,False,True,True,8,8,10
5276,578733555164036351,Magnificent Treehouse with Valley View| Tandi,4.73,11,157378426,"Jibhi, Himachal Pradesh, India",India,1,2,3,0,1,0, 12 00 pm - 10 00 pm, 11 00 am,False,True,False,False,True,False,True,True,False,False,False,False,False,5,7,10
5277,26998813,"The PlumCove, Cute boho 2 bedroom , Shimla",4.81,180,46214533,"Mashobra, Himachal Pradesh, India",India,2,2,7,0,2,0, After 1 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,False,False,False,5,6,10
5278,567752048622908710,The Skydrift- 1 bedroom holiday home on a hilltop,4.82,38,292289415,"Mussoorie, Uttarakhand, India",India,1,3,2,0,1,0, 12 00 pm - 10 00 pm, 11 00 am,False,True,False,False,True,True,True,True,False,False,True,False,False,4,6,10
5279,16105121,"The Cloudberry, Cozy 2BHK surreal views, Shimla",4.83,300,46214533,"Mashobra, Himachal Pradesh, India",India,2,2,6,0,2,0, After 1 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,True,False,True,7,6,10
5280,576418877619207587,Cosmic Trail Farmhouse 4x4,4.97,30,142225473,"Mussoorie, Uttarakhand, India",India,1,2,3,0,1,0, After 1 00 pm, 11 00 am,True,False,False,False,True,True,True,True,False,False,False,False,False,5,7,10
5281,51092268,Jobless Wanderer's Home |  A Kathkuni Heritage,4.91,33,68468495,"Tandi, Himachal Pradesh, India",India,1,1,3,0,1,0, 12 00 pm - 5 00 pm, 11 00 am,False,True,False,False,True,True,True,False,False,False,False,False,True,10,7,10
5282,54274191,Aikyam Griham - The Wooden Home - Dehradun,4.93,15,88450032,"Dehradun, Uttarakhand, India",India,1,1,2,0,1,0, After 1 00 pm, 11 00 am,False,True,False,False,True,True,False,False,False,False,True,False,True,9,6,10
5283,44650945,🧑🏼‍💻Workation -Terrace Room w/ Lounge and Ganges View,4.93,46,361487259,"Muni Ki Reti, Rishikesh, Uttarakhand, India",India,1,1,2,0,1,0, 2 00 pm - 2 00 am,Flexible,True,True,False,False,True,False,True,True,True,False,False,False,True,7,6,10
5284,669002665572906395,Picturesque Treehouse | Tandi,-1.0,0,157378426,"Tandi, Himachal Pradesh, India",India,1,2,4,0,1,0, After 12 00 pm,Flexible,False,True,False,False,True,False,True,True,False,False,False,False,False,4,6,10
5285,50797390,Simple Himachali Abode 2,4.83,40,345157418,"Shimla, Himachal Pradesh, India",India,1,1,2,0,1,0, After 11 00 am,Flexible,True,False,False,True,True,True,True,False,False,False,True,False,False,2,7,10
5286,31631364,Family Suite with Attic | Zostel Homes Cheog,4.67,30,156292477,"Cheog, Himachal Pradesh, India",India,1,3,5,0,1,0, 1 00 pm - 12 00 am, 11 00 am,False,False,False,False,False,False,True,True,False,False,True,True,False,8,7,8
5287,51039286,"The Winter Woods, Shimla, Himachal Pradesh",4.93,45,412436729,"Shimla, Himachal Pradesh, India",India,1,1,2,0,1,0, Flexible, 12 00 pm,True,True,False,True,False,False,True,True,False,False,True,False,True,6,6,10
5288,22740379,Aloha Rishikesh Room - Fabulous Ganga River View !,4.97,36,96379061,"Rishikesh, Uttarakhand, India",India,1,1,2,0,1,0, 2 00 pm - 9 00 pm, 11 00 am,True,True,False,False,False,True,False,True,True,False,True,True,True,9,6,10
5289,595190652923406347,LUX Spa Resort | Up in the Sky | by bnbmehomes,-1.0,0,435544594,"Rishikesh, Uttarakhand, India",India,3,3,6,0,3,0, 2 00 pm - 10 00 pm, 11 00 am,False,True,False,False,True,True,True,True,True,False,True,True,True,6,9,10
5290,48951746,"Timbuktoo Kasauli, 4 Bedroom Villa",-1.0,0,375927032,"Kasauli, Himachal Pradesh, India",India,4,4,12,0,4,0, 2 00 pm - 11 00 pm, 11 00 am,False,True,False,False,True,True,True,True,True,False,False,False,False,6,12,10
5291,47960804,StayVista @ Serene Cottage 2BR  an Exquisite Villa,-1.0,1,226792509,"Kasauli, Himachal Pradesh, India",India,2,2,6,0,2,0, After 2 00 pm, 11 00 am,True,False,False,True,False,True,True,True,False,False,True,True,True,8,6,10
5292,9304455,MountAbode-Connect wth Mother Earth,4.91,56,48302411,"Uttarakhand, India",India,0,5,10,0,1,0, Flexible, 12 00 pm,True,False,False,False,True,True,False,False,False,False,False,False,False,5,7,10
5293,624966625631257111,"Unique, well designed, spacious, luxury TREE HOUSE",-1.0,0,187586191,"Tandi, Himachal Pradesh, India",India,1,2,6,0,2,0,Flexible,Flexible,False,True,False,False,False,False,True,True,False,False,False,False,False,1,6,6
5294,40248026,Majestic Pines || Jungle View ||Couple Friendly,4.69,16,287786893,"Kasauli, Himachal Pradesh, India",India,1,1,3,0,1,0, After 1 00 pm, 11 00 am,True,True,False,False,False,False,True,False,False,False,True,False,False,5,6,7
5295,50486079,Deluxe room with Fireplace | Zostel Homes Cheog,4.67,3,156292477,"Cheog, Himachal Pradesh, India",India,1,1,2,0,1,0, 1 00 pm - 10 00 pm, 12 00 pm,True,False,False,False,False,False,False,True,False,False,True,True,True,9,7,6
5296,16413443,The Woods | Private Room | Valley View | Fast WiFi,4.79,110,107556597,"Kasauli, Himachal Pradesh, India",India,1,1,2,0,1,0, 2 00 pm - 8 00 pm, 12 00 pm,True,True,False,True,True,False,True,False,False,False,True,True,True,8,7,10
5297,642035640211120119,"Vedica vatica, feel like home, home like stay",-1.0,0,462566013,"Pauri Garhwal, Uttarakhand, India",India,6,6,2,0,1,0, After 3 00 pm, 11 00 am,False,True,False,False,True,True,True,True,False,False,False,False,False,6,6,10
5298,47085457,Tanwar B&B (bloominn),4.73,15,233134909,"Shimla, Himachal Pradesh, India",India,2,2,6,0,2,0, After 1 00 pm, 11 00 am,True,True,False,False,False,True,True,True,False,False,False,False,False,4,6,10
5299,45519961,Panaromic Home stay 301,5.0,4,267053671,"Mussoorie, Uttarakhand, India",India,1,1,2,0,1,0, 2 00 pm - 11 00 pm, 10 00 am,False,True,False,False,True,True,True,True,False,False,False,False,False,3,6,10
5300,52848701,StayVista at Banjara Dreams - 3BR,4.75,4,427890925,"Mussoorie, Uttarakhand, India",India,3,3,9,0,3,0, After 2 00 pm, 11 00 am,True,True,False,True,True,True,False,False,False,False,True,True,True,8,9,10
5301,38053956,Brookside Retreat | 4 Rooms | Pvt. Pool | Parking,4.9,11,172745303,"Kasauli, Himachal Pradesh, India",India,4,4,12,0,4,0, After 1 00 pm, 11 00 am,False,True,False,False,False,True,True,True,True,False,False,False,False,8,6,10
5302,52017932,Jobless Wanderer's Home |  A Kathkuni Heritage  2,4.75,12,68468495,"Tandi, Himachal Pradesh, India",India,1,1,1,0,1,0, 12 00 pm - 5 00 pm, 12 00 pm,False,True,False,False,True,True,True,False,False,False,False,False,True,10,7,10
5303,51199543,"Rustic Paradise - River valley facing cottages, right below Soshla peak",-1.0,1,414412782,"Rakchham, Himachal Pradesh, India",India,4,4,8,0,4,0,Flexible, 12 00 am,False,False,False,False,True,True,True,True,False,False,False,False,False,1,10,10
5304,48130365,Sunset Chalet - A Boutique Homestay,-1.0,0,388149805,"Mussoorie, Uttarakhand, India",India,1,1,2,0,1,0, After 1 00 pm, 12 00 pm,True,True,False,False,False,True,True,False,False,False,True,False,False,8,6,10
5305,40106391,Rishikesh Room in Aloha with Fab Ganga View!,5.0,3,96379061,"Rishikesh, Uttarakhand, India",India,1,1,2,0,1,0, After 2 00 pm, 11 00 am,True,True,False,False,False,True,True,False,True,False,True,True,True,6,6,10
5306,52574968,Gufa Cottage - Residence Suite 1,-1.0,1,425547787,"Mussoorie, Uttarakhand, India",India,1,1,4,0,1,0, After 12 00 pm, 12 00 pm,True,True,True,True,True,True,False,False,False,False,True,False,False,5,7,16
5307,601136414173208954,Villa with a majestic view of Himalayas,-1.0,1,451241732,"Mussoorie, Uttarakhand, India",India,2,4,10,0,4,0, After 11 00 am, 10 00 am,True,True,False,False,False,False,False,False,False,False,False,False,False,2,6,6
5308,625146705848889679,"High Hide'
A unique living space high up on stilts",-1.0,0,410239937,"Ramisera, Uttarakhand, India",India,1,1,2,0,1,0, 12 00 pm - 4 00 pm, 11 00 am,False,False,False,False,False,True,True,False,False,False,False,False,False,2,6,6
5309,52065772,The Forest Pinnacle Cottage & Cafe,-1.0,1,186866299,"Jibhi, Himachal Pradesh, India",India,1,1,2,0,1,0,Flexible,Flexible,False,True,False,False,False,True,True,True,False,False,False,False,False,1,6,10
5310,674372464010027734,The Long Road | Time-out in a mountain art house,-1.0,0,405080322,"Jibhi, Himachal Pradesh, India",India,1,1,2,0,1,0, After 10 00 am,Flexible,False,True,False,False,False,True,True,True,False,False,False,False,False,4,6,10
5311,635983225003873129,Cute Rural Getaway Chakrata| Cottage2 R1,-1.0,0,157378426,"Birmau, Uttarakhand, India",India,1,1,2,0,1,0, 12 00 pm - 10 00 pm, 11 00 am,False,False,False,False,False,False,True,True,False,False,False,False,False,5,7,10
5312,598255773309323280,Rustic Retreat Kasauli | 3 BHK | Mountain-view,-1.0,0,243560305,"Kasauli, Himachal Pradesh, India",India,4,3,6,0,3,0, 1 00 pm - 9 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,False,False,False,2,6,10
5313,37887836,Spacious 01-Room in Cottage-Star panoramic view,5.0,6,124000828,"Mashobra, Himachal Pradesh, India",India,1,1,4,0,1,0, 1 00 pm - 10 00 pm, 11 00 am,True,True,False,False,False,True,True,True,False,False,True,False,False,9,7,10
5314,30164949,Tradional Hut | Lawn | Scenic View,4.73,11,210967449,"Jibhi, India",India,1,4,2,0,1,0, After 12 00 pm, 10 00 am,False,True,False,False,False,True,True,True,False,False,True,False,False,8,6,10
5315,49510244,Smart stay near Laxman jhula,4.85,13,367179338,"Rishikesh, Uttarakhand, India",India,1,1,2,0,1,0, After 12 00 pm, 11 00 am,True,True,False,False,False,False,True,True,False,False,False,False,True,10,7,10
5316,52587652,Nirvana | Heritage Cabin,-1.0,1,425671475,"Tandi, Himachal Pradesh, India",India,1,1,2,0,1,0, 1 00 pm - 3 00 pm, 11 00 am,False,False,False,True,True,True,True,False,False,False,False,False,False,3,7,9
5317,566199198914292280,Madhuram Luxury Home Stay - A place to unwind,-1.0,1,387628048,"Dhanaulti, Uttarakhand, India",India,1,1,2,0,1,0, After 11 00 am,Flexible,True,False,False,False,True,True,True,True,False,False,False,False,False,4,6,10
5318,592983579285429793,StayVista at Crimson @ Nau Nabh Cottage - 5BR,-1.0,0,262573392,"Shimla, Himachal Pradesh, India",India,5,5,12,0,5,0, After 2 00 pm, 11 00 am,True,True,False,False,True,True,True,True,False,False,True,True,True,8,11,10
5319,48594407,StayVista at Pine Estate 2BR w/ 360deg mountain vw,-1.0,1,262573392,"Shimla, Himachal Pradesh, India",India,2,2,6,0,2,0, After 2 00 pm, 11 00 am,True,True,False,True,False,False,True,False,False,False,True,True,False,7,6,10
5320,567052995271899506,OrangUtan Homestay-Retreat in entire Wood House,-1.0,0,143358640,"Gangnani, Uttarakhand, India",India,2,14,16,0,2,0, After 3 00 pm, 12 00 pm,False,True,False,False,True,False,True,True,False,False,False,False,False,9,6,10
5321,564039793298586785,StayVista @ Pine Estate 3BR + Starry night Jacuzzi,-1.0,0,444103794,"Shimla, Himachal Pradesh, India",India,3,3,9,0,3,0, After 2 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,True,True,False,7,9,10
5322,49218127,The goat village Nagtibba By Bakri Chhap,-1.0,1,393084053,"Jaunpur Range, Uttarakhand, India",India,1,0,4,0,1,0, After 11 00 am, 10 00 am,False,True,False,False,False,False,True,False,False,False,True,True,False,7,6,9
5323,570250084929510773,Delightful 4 bedroom place on top of Aravali hills,-1.0,0,296363899,"Gangani, Haryana, India",India,5,4,16,0,4,0,Flexible,Flexible,False,False,False,False,True,True,True,True,True,False,False,False,False,1,6,11
5324,52561963,welcome to bridgevalleyresort 8-bedrooms with breakfast.we provide free private parking with wifi,-1.0,0,425434774,"Kaithlighat, Himachal Pradesh, India",India,8,8,16,0,8,0,Flexible,Flexible,False,True,False,False,True,True,True,True,False,False,False,False,False,4,6,10
5325,45019885,Kasauli'sBottom/Pvt Nest For Couples /Mt View/,5.0,3,356919363,"Kasauli, Himachal Pradesh, India",India,1,1,2,0,1,0, 2 00 pm - 10 00 pm, 12 00 pm,True,True,False,True,False,False,True,False,False,False,True,False,False,8,6,10
5326,53767136,Garh dayara chhani homestay Uttarkashi,-1.0,0,435466684,"Bhatwari, Uttarakhand, India",India,1,4,6,0,2,0, After 1 00 pm, 11 00 am,False,False,False,False,False,True,False,False,False,False,False,False,False,9,8,10
5327,610513106881020223,Wood side -Hampstead  Residences one bhk apartment,-1.0,0,251301936,"Kumarhatti, Himachal Pradesh, India",India,1,1,2,0,1,0, After 2 00 pm, 12 00 pm,True,True,False,False,False,True,True,False,False,False,False,False,False,4,6,10
5328,54347263,Container Rooms -By Sylvan Resort,-1.0,0,440975523,"Solan, Himachal Pradesh, India",India,1,1,2,0,1,0, 12 00 pm - 11 00 pm, 11 00 am,True,True,False,False,False,True,True,False,False,False,True,False,False,5,7,10
5329,18559443,Madho Bhawan - Entire floor of a century old home,-1.0,1,101007812,"Mussoorie, Uttarakhand, India",India,5,10,10,0,5,0, 2 00 pm - 8 00 pm, 12 00 pm,True,True,False,False,False,False,True,False,False,False,True,True,False,4,6,6
5330,53667958,kanogihomestay 4 bedroom holiday home,-1.0,2,434599092,"Shimla, Himachal Pradesh, India",India,5,0,8,0,4,0,Flexible,Flexible,True,True,False,False,True,True,True,True,False,False,False,False,False,1,6,10
5331,46342110,ROSEWOOD COZY ROOM HILL VIEW  101,-1.0,2,284164627,"Shimla, Himachal Pradesh, India",India,1,1,2,0,1,0, 1 00 pm - 10 00 pm, 12 00 pm,True,True,False,False,False,False,False,False,False,False,True,False,False,6,6,7
5332,53450485,Premium Sun Rise view room 1,-1.0,1,431791445,"Shimla, Himachal Pradesh, India",India,1,1,2,0,1,0,Flexible,Flexible,True,True,False,False,True,True,True,True,False,False,False,False,False,1,7,10
5333,50561046,Family Suite Room | Zostel Homes Kotkhai,-1.0,0,156292477,"Kotkhai, Himachal Pradesh, India",India,1,2,2,0,1,0, 1 00 pm - 10 00 pm, 11 00 am,False,False,False,False,False,True,True,True,False,False,True,True,True,9,7,8
5334,630794849529979092,SUHANI Mountain View Rooms,-1.0,0,270737276,"Kyarkuli, Uttarakhand, India",India,2,2,6,0,2,0,Flexible,Flexible,True,False,False,False,True,True,True,True,False,False,True,False,False,4,8,10
5335,623494688579769719,StayVista at Jade @ Pristine Pines - 2BR+Balcony,-1.0,0,262573392,"Dharampur, Himachal Pradesh, India",India,2,2,4,0,2,0, After 2 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,True,True,True,8,8,10
5336,49221343,"The Goat Village, Nagtibba by Bakri Chhap",-1.0,1,393084053,"Pantwari, Uttarakhand, India",India,1,1,4,0,1,0, After 11 00 am, 10 00 am,False,True,False,False,False,False,True,False,False,False,True,True,False,7,6,9
5337,582902566760956424,Mountain view 2 bed rooms with balcony,-1.0,0,374152890,"Fagu, Himachal Pradesh, India",India,3,2,4,0,2,0, After 12 00 pm, 12 00 pm,True,True,False,False,True,True,True,True,False,False,False,False,False,2,6,10
5338,635988696145613565,Lovely room with the best view in Chakrata,-1.0,1,157378426,"Birmau, Uttarakhand, India",India,1,1,2,0,1,0, After 12 00 pm,Flexible,False,False,False,False,False,False,True,True,False,False,False,False,False,4,7,10
5339,635980238448301348,The most spacious 2BR Cottage in Chakrata| C3Room1,-1.0,0,157378426,"Birmau, Uttarakhand, India",India,1,1,2,0,1,0, 12 00 pm - 10 00 pm, 11 00 am,False,False,False,False,False,False,True,True,False,False,False,False,False,5,7,10
5340,47723639,Iceberg Superior Room 3_In the Laps of Nature,-1.0,1,384474302,"Mussoorie, Uttarakhand, India",India,1,1,3,0,1,0, Flexible, 12 00 pm,True,True,False,False,False,False,True,True,False,False,False,False,False,5,6,10
5341,54309951,"The Women's Village, Matholi by Bakri Chhap",-1.0,0,393084053,"Chinyalisour, Uttarakhand, India",India,3,1,4,0,2,0, After 12 00 pm,Flexible,False,False,False,False,True,False,False,True,False,False,False,True,True,4,6,10
5342,54153019,2 bedroom with kitchen /independent family floor/,-1.0,0,50500524,"Fagu, Himachal Pradesh, India",India,2,3,4,0,2,0, After 1 00 pm, 11 00 am,False,True,False,False,True,True,True,True,False,False,True,False,False,5,6,10
5343,14188754,Jharipani Castle (Deluxe),-1.0,0,80650957,"Mussoorie, Uttarakhand, India",India,1,1,2,0,1,0, 11 00 am - 6 00 pm, 10 00 am,True,True,False,False,False,False,True,False,False,False,True,False,True,6,6,7
5344,45249979,Situated in a Mystical valley near Dehradun,-1.0,0,340127521,"Dehradun, Uttarakhand, India",India,1,1,2,0,1,0, After 2 00 pm, 12 00 pm,True,True,False,False,False,False,True,False,True,True,False,False,False,5,6,10
5345,31423695,Luxury stay near to Mussoorie Lake,-1.0,1,155873060,"Mussoorie, Uttarakhand, India",India,1,2,3,0,1,0, After 12 00 pm, 11 00 am,True,True,False,False,False,False,True,False,False,False,True,False,False,5,6,7
5346,20181334,Shivalayaa Yoga Shala Himalayas Netala Uttarkashi,-1.0,1,143675507,"Uttarkashi, Uttarakhand, India",India,8,16,16,0,1,0, 10 00 am - 8 00 pm, 12 00 pm,False,False,False,True,True,False,True,False,False,False,True,True,True,10,6,10
5347,52118069,Snuggle In Our Valley View Room| Hatu Peak,-1.0,0,157378426,"Narkanda, Himachal Pradesh, India",India,1,1,3,0,1,0, 12 00 pm - 10 00 pm, 11 00 am,False,True,False,False,True,False,True,True,False,False,False,False,False,5,7,10
